user_id,country1_rate,country2_rate,country3_rate,country4_rate,country5_rate,country6_rate,country7_rate,country8_rate,country9_rate,country10_rate,country1_norm_rate,country2_norm_rate,country3_norm_rate,country4_norm_rate,country5_norm_rate,country6_norm_rate,country7_norm_rate,country8_norm_rate,country9_norm_rate,country10_norm_rate
341,25,14,19,16,32,27,85,22,41,39,1.1743662456325803,0.143254512016661,-0.1692035890790722,-0.3019982820447589,-0.4295853399921834,-0.4660387851200188,-0.4660387851200188,-0.6483060107591959,-0.7843263284003738,-0.7941197912705387
342,19,28,43,27,20,1,42,24,37,29,0.955645574865568,0.0807628917975146,-0.5753991205035263,-0.9399335717818804,-1.085747352293223,-1.3044680230602357,-1.3518575017264225,-1.3906307115442107,-1.3998078026253449,-1.765239569476078
343,35,15,19,33,27,37,110,20,28,41,2.0180031185910594,0.143254512016661,-0.5952828178459802,-1.0128404620375524,-1.0565845961909548,-1.242230433817591,-1.4502818035715783,-1.5259928049909288,-1.6229560173350102,-1.6572590826195563
344,31,69,94,79,43,26,13,37,24,15,0.3989020492768075,0.2994835625645271,0.2557394284111246,-0.3566784497365126,-0.6334270535641621,-0.6628873888103313,-0.6691365508322459,-0.6710894139640937,-0.8747010910268067,-0.9399335717818804
345,22,23,5,51,91,26,35,41,112,31,2.15860926408414,1.976342038444962,1.83052825793362,1.83052825793362,1.83052825793362,1.7112260738788847,1.6118075871666078,1.4555785366187393,1.4555785366187393,1.305598648092788
346,20,19,37,14,10,41,7,9,36,6,0.0807628917975146,-0.1817019131229026,-0.1976088709968667,-0.6066449306130971,-0.903480126654046,-1.0656351067054517,-1.0794076227057734,-1.1459343170149263,-1.1690695125854185,-1.1878169986511624
347,51,48,5,33,38,35,27,34,22,8,2.355457867774452,2.15860926408414,2.00550479454723,1.7112260738788847,1.6664877548583603,1.6369066805333137,1.5571274194748528,1.554249515912129,1.554249515912129,1.5341970265718594
348,2,85,22,15,12,16,19,28,38,36,1.043133843172373,0.5182042333315408,0.5182042333315408,-0.0067253765092915,-0.1379577789694989,-0.2316952092982209,-0.2691901814297064,-0.3566784497365126,-0.3566784497365126,-0.4362132391063367
349,19,5,41,26,28,29,14,10,1,42,1.538900696910937,1.305598648092788,1.251561776491526,1.1743662456325803,0.955645574865568,0.7695003231489613,0.5182042333315408,0.5182042333315408,0.4307159650247357,0.3249786100772479
350,5,8,1,109,117,33,101,14,32,87,2.48669027023466,1.5680634530132052,1.3170101613501968,1.1743662456325803,0.955645574865568,0.5182042333315408,0.5182042333315408,0.3800648623207963,0.143254512016661,0.1037861202993061
351,37,32,33,28,15,30,43,20,24,13,0.7369249040985532,0.6725952950494319,0.5182042333315408,0.2557394284111246,0.1901232271810208,0.1144122257616704,0.0807628917975146,-0.1034229362168128,-0.1034229362168128,-0.1379577789694989
352,74,116,44,15,35,20,19,14,96,1,-0.7941197912705387,-1.319049401111371,-1.4502818035715783,-1.4765282840636194,-1.6292350796536803,-1.669002474338592,-1.734134585552913,-1.747209079603025,-1.7783628097220985,-1.864062069903896
353,99,93,68,108,48,72,33,51,5,96,1.436831050552995,0.7806690382519557,0.70567909398898,0.619152235224008,0.5182042333315408,0.3307293726741014,0.2994835625645271,0.0807628917975146,0.0134642238692031,-0.0067253765092915
354,19,5,28,18,24,4,25,26,63,7,-0.1942002371667307,-0.2691901814297064,-0.4362132391063367,-0.4660387851200188,-0.540121592960459,-0.7941197912705387,-0.7941197912705387,-0.9399335717818804,-1.0565845961909548,-1.1422873896343555
355,22,27,15,37,32,30,19,5,55,20,0.8462852394820606,0.7568086014410095,0.6640180138428824,0.5728844010232933,0.4361839817939107,0.3638131716136507,0.2838606575097405,0.2557394284111246,0.2557394284111246,0.1807494841481477
356,19,41,14,32,13,37,30,29,9,42,1.305598648092788,0.2007064854439405,-0.0067253765092915,-0.0285974435859927,-0.1379577789694989,-0.419170069955659,-0.5024922302478543,-0.5178410492490486,-0.5240747753776905,-0.6615618089875002
357,35,101,19,37,30,43,26,36,32,28,1.305598648092788,0.7806690382519557,0.4244668030028187,0.3723904528201991,0.0409954971126008,0.0260827241057609,-0.0442203486407793,-0.1976088709968667,-0.2691901814297064,-0.3566784497365126
359,35,112,26,34,22,28,32,33,2,13,2.355457867774452,1.5024472517831002,1.0923459940949505,0.8931539546464216,0.8462852394820606,0.5182042333315408,0.1901232271810208,0.1901232271810208,0.1245070259509171,0.0409954971126008
360,41,1,8,32,9,7,42,37,17,29,-1.850796278612473,-2.183639346731564,-2.325164486639632,-2.368908620793034,-2.7500677005500718,-2.762605828173658,-2.7837723446994973,-2.981326498940672,-3.1655938251089863,-4.226351855614438
361,31,18,41,87,19,21,33,110,1,28,1.5680634530132052,0.5182042333315408,0.425931450351707,0.1901232271810208,0.1871675424409259,0.0457675844747917,0.0260827241057609,-0.1379577789694989,-0.2211332453175183,-0.2316952092982209
362,19,28,13,41,27,2,43,55,5,30,1.3712148493228928,0.0260827241057609,-0.2473181143530052,-0.2746581981988826,-0.3019982820447589,-0.3019982820447589,-0.3254326396269382,-0.4660387851200188,-0.5316549863501225,-0.6167787068648524
363,35,110,4,19,38,20,41,43,14,15,-0.2316952092982209,-1.4502818035715783,-1.669002474338592,-1.8678394477631493,-2.106443815872618,-2.2205589484467123,-2.3041912716345734,-2.398071376895303,-2.5001410232532417,-2.543885157406645
364,26,35,91,69,54,31,90,57,15,85,0.8034920647667755,0.2557394284111246,0.2557394284111246,-0.1379577789694989,-0.1379577789694989,-0.1379577789694989,-0.1379577789694989,-0.1379577789694989,-0.4487713637436764,-0.4660387851200188
365,13,43,15,26,41,2,27,6,42,14,1.83052825793362,1.5680634530132052,1.305598648092788,1.1743662456325803,1.11086669605506,1.065005910249073,0.955645574865568,0.9219962409014122,0.3677083589505693,0.2557394284111246
366,28,21,27,13,30,8,20,33,24,37,-1.1222007974210586,-1.1690695125854185,-1.231561132804566,-1.231561132804566,-1.2776075898081467,-1.2862413004963185,-1.319049401111371,-1.319049401111371,-1.371542362095454,-1.3998078026253449
367,22,35,38,34,27,14,41,19,15,28,0.5182042333315408,0.1245070259509171,0.0260827241057609,-0.0067253765092915,-0.0650508887138281,-0.0917491865539325,-0.1069392111152682,-0.2108646692251698,-0.2893797818081987,-0.3566784497365126
368,27,26,30,4,19,28,20,32,9,15,-0.4660387851200188,-0.7941197912705387,-1.0057849565289396,-1.0128404620375524,-1.2116774354621096,-1.319049401111371,-1.3773749133159077,-1.465541385252998,-1.488541979215954,-1.5231886938272492
370,19,30,36,28,32,15,20,42,24,27,0.1901232271810208,-0.1817019131229026,-0.2035739801996027,-0.419170069955659,-0.5178410492490486,-0.5316549863501225,-0.592223787485603,-0.6856632603116889,-0.7766221376091772,-0.7941197912705387
371,51,33,35,39,63,8,13,27,20,26,1.1743662456325803,0.279599865222072,0.0078560015418426,-0.4660387851200188,-0.4912757855931345,-0.5316549863501225,-0.5658895261223511,-0.6300792881952788,-0.6679347889049546,-0.6847594558870325
372,35,28,5,4,13,112,27,19,33,20,1.83052825793362,1.234017337659947,1.1743662456325803,1.1743662456325803,0.7994165243176996,0.7568086014410095,0.0807628917975146,-0.0067253765092915,-0.1153315026832557,-0.1379577789694989
373,99,5,31,26,85,28,43,19,15,91,1.5680634530132052,1.436831050552995,1.043133843172373,0.955645574865568,0.8462852394820606,0.5182042333315408,0.5182042333315408,0.3723904528201991,0.2557394284111246,0.1901232271810208
374,14,41,19,64,6,1,112,88,32,26,-0.1591242954953383,-0.5389456753756897,-0.5841479473342058,-0.6748176072158043,-0.7316281710513911,-0.7370622249834915,-0.7941197912705387,-0.7941197912705387,-0.8537708832979065,-0.9253521937307462
375,28,37,42,36,16,10,1,2,40,29,3.1428522825357,3.1428522825357,3.1428522825357,3.1428522825357,3.1428522825357,3.1428522825357,3.1428522825357,3.1428522825357,3.1428522825357,3.1428522825357
377,110,33,6,32,20,37,8,28,9,7,-0.1379577789694989,-0.2691901814297064,-0.2691901814297064,-0.3566784497365126,-0.7066315229637338,-0.7066315229637338,-0.7941197912705387,-1.085747352293223,-1.2222538702187349,-1.2809496713648587
378,20,19,8,37,28,13,33,35,2,42,1.1743662456325803,1.043133843172373,0.5182042333315408,0.279599865222072,0.2265766723088562,0.0807628917975146,-0.0067253765092915,-0.1379577789694989,-0.3019982820447589,-0.3295803135352897
379,35,5,31,13,27,91,19,21,32,8,1.5919238898241517,1.4555785366187393,1.1743662456325803,0.7201002371164753,0.70567909398898,0.5182042333315408,0.4410087024725951,0.2994835625645271,0.0807628917975146,0.0260827241057609
380,19,32,7,2,43,21,17,41,64,40,-0.7941197912705387,-2.106443815872618,-2.809474543338017,-2.981326498940672,-3.043818119159818,-3.0906868343241776,-3.164164472869801,-3.312363189831286,-3.4187678404746977,-3.47074106917181
381,32,20,29,9,41,30,42,17,2,19,-0.0067253765092915,-0.4004225838899151,-0.4941600142186371,-0.5610096026899065,-0.7649570351682704,-0.7941197912705387,-0.8152863077963781,-1.037410026782,-1.1222007974210586,-1.1690695125854185
382,32,7,37,36,10,24,17,9,42,41,0.4172562314390734,-0.2473181143530052,-0.2691901814297064,-0.3566784497365126,-0.3566784497365126,-0.6191432546569288,-0.6594005375372337,-0.8570394362857074,-0.9287171271271618,-0.9815946519279792
383,15,20,13,55,43,35,36,23,42,37,0.4088438979480345,0.4024109370431223,0.143254512016661,0.143254512016661,-0.2806016946871152,-0.3566784497365126,-0.419170069955659,-0.5753991205035263,-0.6300792881952788,-0.6419662811717486
384,35,39,22,33,89,48,26,34,51,5,1.320180026143922,1.1743662456325803,1.1014593553769096,0.9415345638483402,0.8931539546464216,0.7806690382519557,0.7126226073466645,0.7111930604789046,0.6275645687150482,0.5752617996185867
385,87,13,35,20,22,5,8,64,29,2,1.043133843172373,0.70567909398898,0.2994835625645271,-0.0067253765092915,-0.0067253765092915,-0.3566784497365126,-0.3566784497365126,-0.7941197912705387,-0.992206436493494,-1.0128404620375524
386,32,19,18,41,43,35,36,26,14,29,1.9125485094712504,1.275314247525048,1.043133843172373,0.5891406670938157,0.5182042333315408,0.5182042333315408,0.5182042333315408,0.2994835625645271,0.2448033948727745,0.2057461322358074
388,35,76,22,37,63,4,28,8,6,64,1.1743662456325803,1.1743662456325803,1.043133843172373,0.4557126131123931,0.3723904528201991,0.2994835625645271,0.2557394284111246,0.2557394284111246,0.1901232271810208,0.0807628917975146
389,35,22,100,77,99,5,48,75,113,103,1.2129640110620532,1.1014593553769096,0.9954129695504784,0.7806690382519557,0.7806690382519557,0.603790582762111,0.5182042333315408,0.5182042333315408,0.2994835625645271,0.2557394284111246
390,19,25,13,30,32,26,37,10,42,9,0.5182042333315408,0.1901232271810208,-0.2316952092982209,-0.5890691624264638,-0.700382360941819,-0.7941197912705387,-0.8878572215992583,-0.9623664610913176,-1.0341790640636015,-1.128523557710897
391,35,26,32,51,55,13,43,15,37,34,0.7806690382519557,0.7369249040985532,0.6640180138428824,0.1901232271810208,0.1901232271810208,0.1322265790368105,0.0182712715783658,-0.0650508887138281,-0.16420425946154,-0.2316952092982209
392,35,32,87,64,55,14,28,6,19,41,0.7369249040985532,0.5182042333315408,-0.2691901814297064,-0.5753991205035263,-0.7941197912705387,-1.231561132804566,-1.4502818035715783,-1.4502818035715783,-1.559642138955086,-1.6908745414152933
393,4,5,15,91,79,41,28,43,51,32,1.5024472517831002,1.305598648092788,0.9954129695504784,0.5728844010232933,0.5182042333315408,0.2455135269207189,0.1901232271810208,0.1901232271810208,0.1901232271810208,0.1081029756433909
394,19,1,7,41,29,42,9,24,37,17,2.6179226726948674,1.1743662456325803,1.043133843172373,0.6028702994349007,0.4040891007574463,0.0752948750283384,0.0567276532516879,-0.0442203486407793,-0.1379577789694989,-0.1421194830644314
395,19,32,21,15,30,2,8,42,28,36,1.4555785366187393,0.3432276967179307,0.2557394284111246,0.1901232271810208,0.0260827241057609,-0.0442203486407793,-0.1379577789694989,-0.2625455028241251,-0.5316549863501225,-0.592223787485603
396,35,38,5,69,13,23,109,33,26,51,1.1743662456325803,0.8931539546464216,0.7568086014410095,0.5182042333315408,0.5182042333315408,0.5182042333315408,0.5182042333315408,0.1901232271810208,0.143254512016661,0.143254512016661
397,27,36,2,13,26,28,19,20,14,42,1.305598648092788,1.234017337659947,1.043133843172373,0.7369249040985532,0.5182042333315408,0.5182042333315408,0.5182042333315408,0.4410087024725951,0.3869718308713332,0.3649401136699842
398,35,33,5,24,19,41,42,28,91,31,2.307736994152558,0.70567909398898,0.3723904528201991,0.177504726944463,0.0409954971126008,-0.1104539820467,-0.1859696335281111,-0.1976088709968667,-0.2691901814297064,-0.2691901814297064
399,26,5,35,15,33,20,24,32,37,64,2.0180031185910594,1.83052825793362,1.7211679225501129,1.393086916399593,1.305598648092788,0.6468634514297834,0.4611466670444923,0.3470315344703992,0.2369919423453806,0.0807628917975146
400,8,5,25,43,27,24,33,2,19,37,-1.1520263434347406,-1.6292350796536803,-2.106443815872618,-2.263922698824868,-2.308339819657554,-2.4394215534582204,-2.5001410232532417,-2.721595702404843,-2.967656457017733,-2.9969494039954583
401,15,43,28,13,27,20,37,4,36,26,-0.3566784497365126,-0.4004225838899151,-0.419170069955659,-0.5555154231610699,-0.6300792881952788,-1.0656351067054517,-1.109077557175038,-1.4502818035715783,-1.5099328955989462,-1.669002474338592
403,5,56,79,32,55,25,14,37,41,114,0.4307159650247357,-0.0067253765092915,-0.1379577789694989,-0.2572599630242322,-0.4441667180433187,-0.4660387851200188,-0.4791620253660393,-0.5110695114544038,-0.5229334144316877,-0.5316549863501225
406,14,20,38,110,33,19,112,28,37,18,0.809831794354224,0.7897195487664526,0.7806690382519557,0.7806690382519557,0.5931941775945164,0.5860830621902681,0.4172562314390734,0.2265766723088562,0.2265766723088562,0.0807628917975146
407,35,39,26,109,5,22,13,4,87,75,0.9009654071738132,0.8462852394820606,0.3392509572494385,0.2557394284111246,0.1491131014122058,0.143254512016661,0.1383209630519911,0.0204261550342001,0.0078560015418426,-0.0067253765092915
408,51,46,72,12,33,35,108,22,5,93,0.5182042333315408,0.5182042333315408,0.1901232271810208,0.0347164347939327,0.021111799770148,-0.055937527431869,-0.1379577789694989,-0.3515919225093716,-0.6691365508322459,-0.7941197912705387
409,27,26,8,22,85,33,35,13,32,15,1.83052825793362,1.5024472517831002,1.393086916399593,1.2129640110620532,1.1743662456325803,1.043133843172373,0.752547809153341,0.619152235224008,0.348872101124821,0.2994835625645271
410,23,93,35,51,15,63,39,12,5,20,0.5182042333315408,-0.0067253765092915,-0.0442203486407793,-0.2108646692251698,-0.3080738562327317,-0.3566784497365126,-0.3566784497365126,-0.3566784497365126,-0.419170069955659,-0.4423628362225587
411,28,87,14,88,19,24,18,43,42,27,0.70567909398898,0.1901232271810208,-0.3254326396269382,-0.4660387851200188,-0.4749058393403035,-0.7941197912705387,-0.7941197912705387,-0.903480126654046,-0.9221514034268392,-0.9581602943457986
412,19,32,20,37,14,42,9,17,41,28,0.955645574865568,0.3541637302562808,0.3307293726741014,0.2557394284111246,0.2557394284111246,-0.0622467775501485,-0.2637504963536354,-0.4432480205570602,-0.5129075002843787,-0.5316549863501225
413,32,19,6,21,28,2,9,27,30,7,0.5182042333315408,0.2994835625645271,-0.1379577789694989,-0.4660387851200188,-0.5316549863501225,-0.5753991205035263,-0.7169242604115932,-0.7941197912705387,-0.7941197912705387,-0.8351299170393537
415,35,8,38,15,55,43,37,19,63,6,2.355457867774452,2.092993062854035,1.5680634530132052,1.4726217057694158,1.1743662456325803,1.1014593553769096,0.9381479212042064,0.907040981361786,0.8462852394820606,0.7806690382519557
417,32,24,28,43,19,1,29,17,30,9,1.976342038444962,1.4555785366187393,0.5182042333315408,0.5182042333315408,0.3541637302562808,0.1901232271810208,0.1602976811673387,-0.005954554762095,-0.0067253765092915,-0.0577931892313632
418,32,6,27,7,13,24,43,1,14,42,2.48669027023466,2.049248928700633,1.949830441988356,1.3384067487078404,1.305598648092788,1.1597848675814464,1.058572949344162,1.0285524651212388,1.0103257425573204,1.0026191417417034
419,20,43,13,19,38,32,28,26,4,18,0.5182042333315408,0.5182042333315408,0.5182042333315408,0.316308229546605,0.1901232271810208,0.1901232271810208,0.0807628917975146,-0.2691901814297064,-0.4660387851200188,-0.5316549863501225
420,13,33,35,20,28,19,6,42,27,15,1.1743662456325803,0.955645574865568,0.70567909398898,0.3932209928932491,-0.0442203486407793,-0.055937527431869,-0.1379577789694989,-0.3114258971640249,-0.419170069955659,-0.4660387851200188
421,32,30,15,35,43,8,28,20,41,19,0.5182042333315408,0.316308229546605,0.0260827241057609,-0.0442203486407793,-0.2691901814297064,-0.4660387851200188,-0.5316549863501225,-0.6214455775071069,-0.634080276075163,-0.6397287295526476
422,4,38,87,35,28,19,27,110,30,37,1.5024472517831002,0.8462852394820606,0.7806690382519557,0.7369249040985532,0.4244668030028187,0.2119952942577209,0.0807628917975146,-0.1379577789694989,-0.346009148723488,-0.4362132391063367
424,38,33,19,16,22,35,14,32,7,87,-0.419170069955659,-0.5316549863501225,-1.0181751125440637,-1.0565845961909548,-1.231561132804566,-1.581514206031786,-1.5864663721623602,-1.601703806410279,-1.7286535663659586,-1.843979010952202
425,32,38,14,21,26,19,1,43,91,41,-0.2941868295173638,-0.6483060107591959,-0.9134219753252732,-1.1222007974210586,-1.1690695125854185,-1.3287703198121268,-1.4276555272853353,-1.4502818035715783,-1.4502818035715783,-1.527892364166327
426,91,4,24,19,28,42,87,110,41,36,1.043133843172373,-0.1379577789694989,-0.2447748507394359,-0.3566784497365126,-0.3903277837006684,-0.4455337222356114,-0.5316549863501225,-0.5316549863501225,-0.5383278203735233,-0.5952828178459802
427,28,35,27,76,14,24,26,15,43,6,1.305598648092788,1.1743662456325803,0.9954129695504784,-0.1379577789694989,-0.4660387851200188,-0.4816616901748055,-0.5316549863501225,-0.6066449306130971,-0.6066449306130971,-0.6300792881952788
428,8,38,32,19,88,37,28,21,30,9,0.5182042333315408,0.2265766723088562,-0.2893797818081987,-0.4027249067400933,-0.5316549863501225,-0.7394396235787862,-0.7941197912705387,-0.7941197912705387,-0.8878572215992583,-0.9361595680509992
429,32,29,42,9,41,14,17,40,37,1,2.6179226726948674,0.2557394284111246,-0.4441667180433187,-0.5316549863501225,-1.0469528602305729,-1.9189689552151763,-2.080767911043447,-2.4813935371874978,-2.543885157406645,-2.543885157406645
430,19,30,7,20,13,9,42,32,14,1,2.3226497671594,2.2679695994676474,2.2679695994676474,1.305598648092788,1.0806288153038608,1.0114891503805516,0.955645574865568,0.9219962409014122,0.8462852394820606,0.8462852394820606
431,41,32,20,27,7,26,85,16,24,42,-0.1379577789694989,-0.5555154231610699,-0.7066315229637338,-0.7941197912705387,-1.0257063838473766,-1.0565845961909548,-1.1222007974210586,-1.1690695125854185,-1.2466453169953928,-1.2862413004963185
